"[19, 17, 38, 9, 27, 49, 6, 15, 42, 26, 30, 25, 45, 7, 23, 13, 8, 11, 24, 48, 35, 0, 28, 40, 2, 33, 18, 10, 31, 44, 20, 12, 1, 46, 4, 43, 5, 47, 3, 14]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[47, 38, 3, 2, 23, 20, 25, 9, 6, 36, 49, 10, 27, 18, 1, 32, 33, 8, 30, 0, 5, 46, 44, 4, 15, 37, 41, 7, 35, 13, 14, 40, 17, 11, 28, 24, 22, 39, 34, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[2, 12, 17, 25, 46, 40, 42, 30, 1, 16, 19, 47, 38, 41, 8, 32, 6, 9, 37, 13, 43, 4, 20, 5, 27, 7, 0, 34, 35, 11, 24, 10, 14, 23, 36, 48, 49, 22, 26, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[17, 18, 24, 28, 38, 11, 42, 0, 8, 5, 3, 4, 6, 14, 2, 26, 34, 43, 29, 33, 47, 7, 41, 21, 45, 40, 31, 12, 39, 48, 49, 20, 16, 37, 10, 13, 19, 9, 1, 36]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[48, 4, 19, 2, 25, 3, 6, 1, 18, 31, 45, 42, 28, 26, 40, 16, 8, 9, 49, 11, 7, 0, 41, 29, 23, 13, 34, 35, 43, 44, 46, 10, 12, 14, 5, 39, 22, 27, 47, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[1, 19, 31, 0, 12, 23, 32, 40, 13, 46, 10, 8, 20, 6, 22, 21, 43, 37, 41, 3, 11, 49, 18, 17, 33, 4, 28, 5, 48, 27, 35, 25, 14, 7, 45, 29, 16, 9, 2, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[47, 36, 34, 27, 14, 26, 3, 49, 33, 43, 48, 5, 21, 24, 29, 19, 15, 38, 1, 40, 6, 37, 39, 9, 12, 42, 23, 13, 11, 31, 0, 2, 8, 20, 30, 7, 46, 10, 17, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[5, 10, 42, 31, 1, 14, 7, 29, 46, 32, 3, 43, 26, 44, 13, 20, 45, 24, 48, 11, 2, 25, 17, 33, 35, 12, 36, 4, 38, 9, 0, 6, 18, 23, 16, 47, 34, 8, 37, 21]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[9, 44, 26, 15, 38, 5, 43, 34, 45, 7, 25, 48, 3, 21, 14, 19, 27, 0, 10, 32, 11, 18, 22, 24, 13, 12, 40, 29, 17, 4, 47, 41, 31, 8, 42, 20, 2, 46, 6, 1]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[27, 14, 4, 25, 46, 6, 22, 3, 40, 11, 9, 20, 33, 10, 2, 12, 17, 23, 13, 5, 21, 0, 28, 1, 44, 18, 29, 34, 43, 49, 19, 15, 32, 16, 7, 26, 48, 24, 8, 36]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[37, 42, 27, 23, 4, 35, 30, 41, 13, 38, 10, 12, 33, 15, 7, 47, 46, 2, 17, 14, 11, 31, 3, 49, 29, 9, 1, 22, 36, 43, 8, 5, 39, 24, 20, 6, 16, 0, 34, 21]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[12, 19, 38, 31, 28, 49, 40, 15, 4, 48, 3, 1, 7, 36, 0, 25, 26, 18, 20, 16, 23, 13, 8, 22, 21, 11, 29, 10, 30, 5, 32, 14, 6, 24, 9, 37, 27, 17, 2, 39]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[42, 40, 22, 47, 46, 12, 38, 45, 29, 5, 4, 10, 1, 7, 48, 26, 2, 16, 8, 6, 11, 20, 9, 39, 15, 13, 32, 21, 23, 44, 14, 28, 30, 36, 0, 34, 31, 3, 43, 27]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[49, 29, 0, 3, 47, 31, 19, 28, 43, 18, 16, 42, 48, 27, 11, 21, 1, 10, 40, 41, 45, 5, 14, 4, 20, 13, 26, 6, 12, 24, 25, 7, 23, 15, 22, 36, 9, 44, 2, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[16, 42, 0, 38, 48, 31, 26, 22, 39, 6, 27, 12, 5, 7, 49, 43, 11, 13, 28, 2, 17, 23, 10, 4, 35, 47, 29, 46, 20, 3, 8, 19, 34, 37, 14, 30, 24, 1, 9, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[29, 13, 44, 42, 43, 24, 16, 35, 7, 23, 34, 28, 22, 39, 25, 31, 26, 41, 48, 12, 1, 6, 4, 45, 19, 11, 3, 14, 30, 0, 2, 46, 27, 5, 9, 47, 8, 17, 10, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[14, 46, 3, 40, 18, 26, 35, 16, 2, 11, 27, 24, 12, 21, 29, 10, 0, 7, 9, 44, 37, 42, 15, 41, 1, 36, 20, 13, 23, 22, 19, 5, 34, 4, 8, 48, 47, 6, 45, 25]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[40, 37, 4, 34, 21, 1, 16, 23, 6, 17, 15, 29, 36, 39, 9, 41, 28, 43, 3, 5, 13, 12, 10, 19, 26, 2, 49, 20, 44, 8, 0, 11, 27, 14, 25, 7, 33, 35, 22, 45]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[46, 25, 22, 18, 23, 4, 3, 42, 21, 13, 20, 2, 6, 33, 12, 28, 32, 30, 17, 47, 45, 41, 0, 29, 35, 14, 10, 15, 44, 8, 43, 7, 1, 5, 36, 19, 49, 37, 11, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[10, 28, 14, 7, 38, 42, 36, 6, 17, 26, 12, 39, 32, 13, 44, 1, 37, 11, 0, 9, 5, 29, 8, 45, 47, 21, 33, 3, 15, 46, 2, 31, 18, 34, 49, 40, 4, 24, 20, 41]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[25, 3, 47, 30, 11, 1, 26, 23, 24, 31, 39, 9, 37, 14, 49, 6, 20, 7, 15, 45, 43, 13, 42, 19, 2, 29, 12, 18, 40, 28, 8, 38, 17, 32, 5, 0, 21, 4, 10, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[5, 49, 8, 44, 0, 40, 38, 43, 45, 27, 31, 48, 35, 7, 26, 14, 21, 28, 18, 10, 36, 16, 11, 42, 47, 4, 12, 9, 1, 24, 3, 37, 17, 13, 30, 2, 34, 6, 33, 46]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[23, 15, 17, 44, 40, 19, 9, 38, 2, 4, 5, 39, 13, 46, 8, 11, 47, 25, 45, 31, 34, 6, 33, 12, 10, 49, 3, 29, 27, 24, 18, 20, 14, 48, 0, 43, 16, 7, 37, 1]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[1, 28, 24, 32, 37, 19, 33, 6, 29, 38, 17, 13, 35, 5, 47, 34, 20, 3, 8, 40, 42, 14, 31, 45, 15, 9, 7, 27, 0, 10, 4, 23, 2, 18, 43, 12, 41, 36, 16, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[40, 0, 12, 18, 8, 25, 38, 7, 13, 3, 2, 36, 16, 1, 41, 42, 44, 19, 27, 32, 15, 48, 21, 30, 5, 31, 49, 9, 11, 6, 4, 37, 28, 14, 22, 17, 47, 35, 10, 29]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[4, 22, 5, 28, 3, 2, 26, 41, 17, 45, 20, 37, 18, 27, 47, 9, 35, 13, 1, 40, 16, 44, 42, 33, 34, 6, 21, 12, 14, 19, 23, 7, 25, 31, 38, 0, 8, 11, 24, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[16, 18, 37, 28, 43, 6, 9, 42, 33, 0, 7, 5, 10, 1, 19, 8, 26, 40, 49, 17, 15, 23, 48, 12, 36, 11, 13, 20, 46, 2, 21, 45, 44, 14, 38, 4, 39, 29, 30, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[43, 13, 31, 3, 39, 26, 12, 34, 15, 33, 2, 41, 16, 0, 47, 20, 5, 9, 8, 37, 35, 44, 49, 29, 46, 28, 7, 22, 10, 4, 11, 6, 48, 23, 21, 40, 27, 1, 14, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[4, 10, 30, 7, 35, 26, 49, 24, 31, 14, 5, 3, 36, 21, 47, 1, 2, 48, 43, 28, 33, 11, 37, 13, 17, 39, 25, 8, 15, 0, 45, 19, 6, 16, 12, 20, 27, 42, 9, 41]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[16, 39, 18, 33, 17, 8, 9, 49, 1, 41, 12, 45, 3, 10, 11, 2, 5, 42, 29, 24, 15, 22, 14, 37, 34, 36, 0, 27, 43, 13, 46, 28, 4, 30, 44, 7, 31, 38, 48, 6]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[42, 34, 40, 18, 43, 31, 35, 20, 46, 36, 12, 6, 5, 0, 19, 14, 23, 28, 13, 11, 9, 1, 2, 49, 8, 22, 3, 32, 16, 41, 38, 48, 24, 7, 37, 10, 4, 21, 47, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[40, 25, 43, 1, 45, 15, 4, 14, 5, 12, 28, 0, 23, 24, 22, 36, 30, 13, 46, 11, 19, 44, 35, 34, 16, 32, 9, 3, 39, 2, 21, 42, 7, 6, 8, 26, 10, 20, 33, 47]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[18, 4, 49, 24, 21, 7, 37, 15, 12, 35, 20, 3, 26, 9, 31, 28, 8, 2, 25, 11, 43, 40, 1, 6, 30, 19, 22, 13, 48, 0, 46, 32, 45, 10, 17, 27, 5, 14, 42, 36]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[11, 39, 10, 20, 12, 21, 31, 4, 8, 19, 42, 7, 5, 24, 6, 27, 17, 38, 18, 15, 40, 13, 46, 43, 2, 25, 23, 41, 34, 3, 35, 26, 0, 49, 36, 32, 14, 1, 44, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[9, 21, 46, 4, 5, 47, 44, 42, 23, 31, 41, 38, 45, 17, 28, 35, 27, 32, 2, 19, 7, 6, 37, 43, 14, 40, 8, 1, 3, 22, 11, 34, 24, 0, 10, 33, 12, 13, 26, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[0, 12, 2, 4, 7, 33, 11, 37, 1, 9, 40, 36, 20, 32, 22, 41, 46, 3, 17, 28, 13, 23, 48, 10, 6, 29, 14, 26, 39, 38, 47, 25, 45, 44, 5, 27, 24, 31, 8, 21]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[37, 48, 16, 23, 0, 19, 4, 10, 5, 28, 42, 46, 35, 9, 12, 27, 49, 44, 18, 8, 14, 32, 13, 3, 6, 1, 2, 30, 43, 7, 40, 31, 25, 11, 47, 34, 22, 36, 20, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[35, 14, 25, 16, 42, 41, 32, 15, 49, 13, 33, 37, 24, 6, 10, 34, 1, 36, 3, 19, 17, 40, 18, 12, 7, 8, 29, 11, 38, 20, 43, 2, 46, 9, 48, 0, 27, 5, 4, 47]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[17, 22, 28, 18, 3, 1, 30, 12, 35, 21, 10, 8, 36, 9, 40, 7, 34, 25, 46, 49, 2, 24, 33, 13, 14, 39, 23, 43, 4, 15, 20, 6, 16, 32, 19, 0, 5, 26, 11, 48]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
"[46, 3, 22, 43, 48, 10, 34, 9, 35, 24, 1, 13, 20, 16, 33, 26, 23, 14, 12, 36, 2, 6, 4, 31, 47, 17, 49, 11, 32, 27, 5, 8, 7, 45, 0, 29, 18, 39, 19, 25]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
