"[19, 15, 43, 4, 42, 29, 25, 1, 17, 0, 40, 10, 21, 48, 9, 6, 36, 49, 7, 26, 14, 45, 46, 35, 23, 32, 2, 8, 38, 27, 31, 30, 13, 18, 22, 24, 33, 20, 41, 3]","[0, 1, 2, 3, 4]"
"[2, 39, 3, 45, 17, 8, 35, 29, 21, 25, 49, 19, 5, 43, 30, 23, 26, 22, 7, 20, 46, 0, 1, 34, 42, 37, 44, 12, 6, 11, 47, 4, 31, 16, 10, 27, 32, 15, 9, 24]","[0, 1, 2, 3, 4]"
"[14, 38, 9, 41, 4, 40, 26, 15, 23, 5, 30, 12, 45, 3, 47, 36, 22, 11, 32, 10, 39, 34, 37, 0, 28, 48, 44, 25, 1, 49, 31, 46, 20, 7, 2, 42, 43, 16, 29, 35]","[0, 1, 2, 3, 4]"
"[8, 9, 1, 2, 34, 4, 18, 7, 35, 12, 3, 22, 47, 17, 37, 13, 28, 6, 48, 24, 31, 33, 15, 21, 29, 14, 10, 16, 0, 23, 46, 27, 39, 49, 40, 20, 36, 19, 30, 44]","[0, 1, 2, 3, 4]"
"[19, 24, 49, 25, 35, 2, 15, 33, 0, 16, 36, 43, 8, 34, 7, 28, 45, 42, 27, 4, 9, 26, 21, 18, 38, 48, 40, 3, 44, 23, 10, 37, 22, 32, 5, 1, 46, 14, 39, 20]","[0, 1, 2, 3, 4]"
"[7, 28, 4, 20, 42, 36, 17, 39, 21, 6, 13, 24, 37, 23, 2, 22, 0, 45, 47, 32, 15, 19, 9, 33, 46, 16, 11, 26, 49, 18, 44, 27, 8, 35, 30, 1, 29, 3, 40, 43]","[0, 1, 2, 3, 4]"
"[36, 32, 11, 44, 42, 10, 22, 5, 19, 48, 43, 15, 18, 39, 1, 38, 3, 21, 16, 4, 12, 2, 24, 25, 9, 7, 20, 46, 34, 6, 40, 17, 49, 13, 47, 26, 33, 0, 31, 41]","[0, 1, 2, 3, 4]"
"[29, 43, 1, 35, 14, 0, 36, 24, 22, 7, 3, 47, 12, 19, 48, 18, 33, 8, 2, 5, 27, 39, 13, 26, 40, 21, 41, 9, 17, 42, 28, 32, 46, 38, 20, 4, 11, 16, 15, 6]","[0, 1, 2, 3, 4]"
"[34, 40, 8, 35, 5, 14, 12, 11, 22, 29, 10, 2, 21, 41, 23, 16, 19, 44, 15, 24, 7, 9, 30, 45, 25, 13, 6, 46, 32, 47, 0, 33, 42, 3, 31, 20, 4, 49, 18, 1]","[0, 1, 2, 3, 4]"
"[47, 9, 40, 23, 14, 5, 30, 32, 16, 8, 3, 42, 19, 4, 37, 44, 41, 10, 0, 45, 18, 31, 11, 38, 35, 27, 49, 24, 7, 6, 28, 17, 22, 34, 1, 2, 29, 39, 33, 13]","[0, 1, 2, 3, 4]"
"[3, 44, 40, 2, 5, 39, 48, 26, 10, 20, 45, 36, 12, 42, 41, 38, 21, 1, 8, 47, 35, 24, 17, 11, 49, 18, 0, 7, 43, 9, 25, 14, 37, 4, 33, 22, 13, 6, 46, 16]","[0, 1, 2, 3, 4]"
"[22, 14, 29, 6, 17, 32, 7, 47, 39, 37, 28, 45, 33, 38, 35, 11, 10, 36, 25, 20, 24, 42, 26, 5, 21, 40, 2, 31, 49, 4, 48, 16, 3, 23, 15, 1, 27, 12, 0, 41]","[0, 1, 2, 3, 4]"
"[29, 2, 25, 24, 10, 38, 8, 48, 11, 20, 41, 40, 33, 49, 47, 26, 32, 22, 19, 35, 43, 44, 23, 31, 46, 5, 18, 6, 28, 1, 4, 36, 3, 42, 34, 12, 0, 39, 17, 15]","[0, 1, 2, 3, 4]"
"[40, 15, 13, 11, 31, 21, 3, 38, 33, 23, 7, 43, 18, 36, 2, 25, 28, 45, 32, 30, 26, 27, 1, 42, 48, 14, 16, 8, 5, 49, 6, 12, 4, 0, 10, 44, 35, 29, 47, 41]","[0, 1, 2, 3, 4]"
"[37, 8, 21, 2, 30, 33, 26, 16, 48, 34, 38, 11, 19, 15, 3, 22, 10, 28, 47, 45, 40, 9, 32, 7, 5, 18, 20, 43, 13, 27, 23, 6, 39, 41, 49, 4, 1, 0, 36, 31]","[0, 1, 2, 3, 4]"
"[32, 0, 3, 47, 7, 9, 6, 10, 39, 43, 34, 8, 27, 1, 46, 40, 25, 5, 42, 41, 48, 49, 31, 24, 2, 29, 38, 35, 13, 15, 12, 17, 11, 28, 23, 4, 19, 22, 14, 44]","[0, 1, 2, 3, 4]"
"[47, 23, 45, 41, 7, 19, 22, 49, 11, 35, 26, 27, 0, 28, 29, 8, 17, 3, 10, 38, 18, 46, 37, 16, 36, 6, 4, 33, 13, 9, 20, 1, 32, 42, 34, 21, 12, 40, 2, 15]","[0, 1, 2, 3, 4]"
"[12, 27, 19, 21, 45, 41, 6, 9, 49, 43, 23, 14, 34, 22, 10, 16, 26, 25, 33, 39, 46, 29, 13, 24, 15, 36, 4, 38, 30, 18, 47, 37, 5, 8, 20, 0, 1, 42, 2, 3]","[0, 1, 2, 3, 4]"
"[25, 43, 34, 11, 33, 36, 38, 35, 30, 7, 29, 41, 49, 10, 46, 3, 15, 23, 45, 9, 1, 8, 28, 20, 6, 21, 19, 12, 37, 13, 47, 2, 0, 5, 26, 16, 31, 18, 4, 32]","[0, 1, 2, 3, 4]"
"[45, 38, 47, 12, 14, 49, 23, 28, 10, 6, 26, 25, 20, 29, 2, 31, 5, 30, 4, 11, 19, 22, 27, 33, 24, 21, 39, 42, 1, 9, 13, 48, 34, 8, 0, 40, 17, 35, 16, 3]","[0, 1, 2, 3, 4]"
"[21, 31, 3, 46, 29, 2, 9, 32, 23, 49, 39, 27, 18, 40, 14, 48, 25, 26, 24, 42, 12, 1, 19, 20, 35, 34, 36, 16, 37, 28, 17, 4, 47, 10, 45, 0, 33, 43, 44, 6]","[0, 1, 2, 3, 4]"
"[15, 29, 34, 8, 48, 5, 9, 47, 4, 0, 39, 16, 28, 42, 45, 35, 11, 46, 40, 3, 31, 43, 38, 24, 19, 7, 1, 17, 2, 26, 10, 12, 30, 49, 27, 21, 25, 33, 23, 37]","[0, 1, 2, 3, 4]"
"[27, 34, 40, 39, 4, 31, 49, 2, 46, 19, 25, 26, 13, 47, 24, 45, 44, 6, 12, 11, 36, 21, 1, 20, 16, 38, 42, 14, 41, 3, 18, 48, 35, 33, 23, 8, 5, 15, 10, 0]","[0, 1, 2, 3, 4]"
"[45, 21, 49, 13, 8, 17, 39, 41, 26, 0, 1, 11, 31, 32, 36, 28, 44, 12, 40, 5, 16, 10, 34, 38, 2, 4, 3, 47, 23, 27, 22, 29, 43, 48, 46, 33, 25, 6, 35, 9]","[0, 1, 2, 3, 4]"
"[1, 43, 36, 35, 33, 42, 30, 17, 9, 15, 47, 2, 44, 29, 27, 37, 7, 6, 25, 40, 11, 8, 0, 49, 19, 3, 34, 4, 21, 28, 48, 32, 26, 16, 10, 41, 18, 22, 13, 38]","[0, 1, 2, 3, 4]"
"[37, 30, 43, 5, 9, 48, 16, 15, 10, 17, 13, 2, 33, 41, 35, 29, 40, 47, 25, 31, 39, 49, 1, 22, 46, 42, 7, 26, 38, 3, 6, 32, 4, 12, 44, 36, 20, 28, 0, 27]","[0, 1, 2, 3, 4]"
"[14, 3, 22, 26, 49, 0, 35, 21, 45, 39, 8, 4, 43, 29, 41, 5, 18, 28, 15, 30, 48, 40, 20, 2, 19, 16, 25, 27, 7, 6, 37, 31, 1, 36, 34, 13, 9, 12, 33, 24]","[0, 1, 2, 3, 4]"
"[6, 11, 41, 35, 44, 10, 24, 27, 3, 48, 45, 29, 26, 17, 15, 13, 37, 47, 5, 25, 16, 28, 2, 8, 21, 9, 7, 38, 12, 22, 4, 43, 0, 49, 34, 33, 36, 1, 19, 42]","[0, 1, 2, 3, 4]"
"[32, 18, 29, 4, 2, 37, 45, 12, 0, 38, 11, 3, 21, 41, 17, 19, 25, 23, 33, 46, 9, 44, 22, 1, 8, 10, 15, 5, 26, 6, 7, 40, 14, 13, 30, 39, 42, 36, 49, 47]","[0, 1, 2, 3, 4]"
"[3, 40, 41, 8, 10, 0, 25, 37, 20, 18, 11, 49, 36, 33, 14, 46, 9, 44, 2, 29, 32, 42, 7, 30, 1, 38, 21, 6, 27, 17, 31, 19, 4, 5, 13, 16, 35, 22, 43, 28]","[0, 1, 2, 3, 4]"
"[1, 8, 15, 10, 48, 14, 36, 44, 41, 7, 27, 3, 6, 40, 39, 0, 2, 38, 34, 30, 11, 29, 17, 45, 24, 49, 9, 25, 4, 22, 33, 20, 28, 23, 35, 43, 31, 13, 32, 12]","[0, 1, 2, 3, 4]"
"[43, 15, 11, 13, 49, 7, 14, 40, 17, 28, 42, 37, 26, 23, 46, 4, 16, 2, 9, 12, 24, 6, 1, 19, 5, 48, 20, 41, 21, 47, 32, 35, 0, 8, 34, 39, 27, 22, 30, 3]","[0, 1, 2, 3, 4]"
"[11, 37, 4, 24, 35, 48, 23, 17, 19, 29, 12, 6, 47, 45, 26, 1, 33, 28, 16, 7, 40, 2, 9, 49, 22, 20, 36, 25, 44, 32, 21, 27, 3, 8, 41, 5, 0, 43, 14, 10]","[0, 1, 2, 3, 4]"
"[36, 7, 2, 8, 0, 18, 4, 28, 46, 9, 42, 22, 33, 39, 13, 27, 23, 16, 29, 24, 12, 49, 6, 47, 14, 15, 45, 37, 3, 48, 20, 1, 32, 30, 10, 17, 38, 44, 21, 34]","[0, 1, 2, 3, 4]"
"[12, 8, 26, 4, 25, 45, 17, 31, 38, 27, 49, 32, 13, 15, 2, 16, 3, 47, 34, 20, 36, 1, 44, 48, 18, 33, 22, 10, 0, 21, 6, 23, 40, 28, 24, 43, 42, 29, 7, 30]","[0, 1, 2, 3, 4]"
"[24, 12, 33, 8, 13, 34, 7, 47, 15, 48, 22, 32, 27, 45, 42, 29, 20, 3, 9, 11, 49, 46, 1, 5, 4, 10, 25, 37, 14, 30, 6, 0, 38, 2, 44, 36, 23, 28, 43, 41]","[0, 1, 2, 3, 4]"
"[13, 7, 29, 22, 2, 14, 17, 23, 15, 45, 42, 41, 47, 20, 27, 32, 31, 34, 16, 10, 12, 44, 25, 46, 4, 0, 26, 33, 35, 48, 36, 24, 28, 3, 1, 9, 40, 43, 37, 6]","[0, 1, 2, 3, 4]"
"[25, 11, 30, 1, 40, 45, 3, 28, 49, 22, 32, 7, 20, 29, 21, 38, 33, 15, 0, 42, 10, 4, 8, 31, 17, 18, 2, 24, 19, 14, 37, 6, 13, 9, 27, 39, 46, 36, 47, 44]","[0, 1, 2, 3, 4]"
"[6, 16, 14, 40, 17, 48, 22, 13, 33, 27, 3, 10, 24, 42, 38, 44, 12, 49, 15, 31, 46, 1, 37, 4, 9, 25, 39, 47, 11, 0, 8, 32, 36, 35, 23, 7, 26, 29, 2, 18]","[0, 1, 2, 3, 4]"
"[35, 10, 47, 45, 22, 41, 30, 48, 29, 17, 44, 39, 18, 34, 9, 43, 24, 36, 0, 32, 38, 25, 37, 49, 26, 33, 3, 42, 31, 13, 23, 4, 21, 7, 40, 2, 20, 1, 27, 5]","[0, 1, 2, 3, 4]"
